Item_Type,Brand_Code,Model_Code,Compatible_Models,Part_Cat_Code,Var_Code,Product_ID,Barcode,Product_Name,Category,Brand,Description,Requires_Serial,Original_Cost,Opening_Stock,Current_Stock,Average_Cost,Sale_Price,Wholesale_Price,Reorder_Level,Warranty_Period,Shelf_Location,Status,Images,Stock_View
Spare Part,RM,N5,No,GLS,"OCA , BLK",RM-N5-GLS-OCA -BLK,RM-N5-GLS-OCA -BLK,"RM N5 - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,6,6,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N5,No,GLS,"OCA , WHT",RM-N5-GLS-OCA -WHT,RM-N5-GLS-OCA -WHT,"RM N5 - NO GLS (OCA , WHT)",OCA+GLASS,Xiaomi,,,7000,5,5,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N8,No,GLS,"OCA , BLK",RM-N8-GLS-OCA -BLK,RM-N8-GLS-OCA -BLK,"RM N8 - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,1,7000,9000,8500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,RM,8,No,GLS,"OCA , BLK",RM-8-GLS-OCA -BLK,RM-8-GLS-OCA -BLK,"RM 8 - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,3,3,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,9T,No,GLS,"OCA , BLK",RM-9T-GLS-OCA -BLK,RM-9T-GLS-OCA -BLK,"RM 9T - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,8050,7700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N9S,No,GLS,"OCA , BLK",RM-N9S-GLS-OCA -BLK,RM-N9S-GLS-OCA -BLK,"RM N9S - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,5000,2,2,0,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N7,No,GLS,"OCA , BLK",RM-N7-GLS-OCA -BLK,RM-N7-GLS-OCA -BLK,"RM N7 - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N8PRO,No,GLS,"OCA , BLK",RM-N8PRO-GLS-OCA -BLK,RM-N8PRO-GLS-OCA -BLK,"RM N8PRO - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,D810,No,BEP,BLK,YK-D810-BEP-BLK,YK-D810-BEP-BLK,YK D810 - NO BEP (BLK),Earphones,YK,,,5000,25,20,5000,30000,25000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/YK-D810-BEP-BLK.Images.034314.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,8LITE,No,GLS,"OCA , BLK",RM-8LITE-GLS-OCA -BLK,RM-8LITE-GLS-OCA -BLK,"RM 8LITE - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,8050,7700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,S9,No,BEP,BLK,YK-S9-BEP-BLK,YK-S9-BEP-BLK,YK S9 - NO BEP (BLK),Earphones,YK,,,10000,10,7,10000,15000,14000,2,1 Month Warranty ,Sin1 p,Active (ရောင်းမည်),Products_Images/YK-S9-BEP-BLK.Images.035529.jpg,🛒 အရောင်းပါး
Spare Part,RM,N13PRO(4G),No,GLS,"OCA , BLK",RM-N13PRO(4G)-GLS-OCA -BLK,RM-N13PRO(4G)-GLS-OCA -BLK,"RM N13PRO(4G) - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,8050,7700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,XNG,X152,No,CB,"MC , WHT",XNG-X152-CB-MC -WHT,XNG-X152-CB-MC -WHT,"XNG X152 - NO CB (MC , WHT)",Cable,XINGER,,,1800,6,5,3000,4000,4500,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/XNG-X152-CB-MC -WHT.Images.040037.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,CAR,C305,No,USB,BLK,CAR-C305-USB-BLK,CAR-C305-USB-BLK,CAR C305 - NO USB (BLK),CAR CHARGER,XINGER,,,5000,1,1,5000,8000,7000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/CAR-C305-USB-BLK.Images.040227.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,PIXI,Marrow,No,BEP,WHT,PIXI-Marrow-BEP-WHT,PIXI-Marrow-BEP-WHT,PIXI MARROW - NO BEP (WHT),Earphones,OTHER,,,5000,5,5,5000,8000,7000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/PIXI-Marrow-BEP-WHT.Images.040643.jpg,🆕 အသစ်/မရောင်းရသေး
Electronic,SMART THREE,XY008,No,FAN,BLU,SMART THREE-XY008-FAN-BLU,SMART THREE-XY008-FAN-BLU,SMART THREE XY008 - NO FAN (BLU),FAN,SMALl FAN,,,40000,3,3,40000,60000,55000,2,1 Month Warranty ,Sin5,Active (ရောင်းမည်),Products_Images/SMART THREE-XY008-FAN-BLU.Images.050121.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N9PRO(5G),No,GLS,"BLK , OCA",RM-N9PRO(5G)-GLS-BLK -OCA,RM-N9PRO(5G)-GLS-BLK -OCA,"RM N9PRO(5G) - NO GLS (BLK , OCA)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,CC9,No,GLS,"OCA , BLK",RM-CC9-GLS-OCA -BLK,RM-CC9-GLS-OCA -BLK,"RM CC9 - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,3,3,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,N10(4G),No,GLS,"BLK , OCA",RM-N10(4G)-GLS-BLK -OCA,RM-N10(4G)-GLS-BLK -OCA,"RM N10(4G) - NO GLS (BLK , OCA)",GLASS,Xiaomi,,,7000,2,2,7000,8050,7700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,10C,No,GLS,"OCA , BLK",RM-10C-GLS-OCA -BLK,RM-10C-GLS-OCA -BLK,"RM 10C - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,4,4,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,10X,No,GLS,"OCA , BLK",RM-10X-GLS-OCA -BLK,RM-10X-GLS-OCA -BLK,"RM 10X - NO GLS (OCA , BLK)",OCA+GLASS,Xiaomi,,,7000,2,2,7000,9000,8000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V9,No,GLS,"OCA , BLK",VV-V9-GLS-OCA -BLK,VV-V9-GLS-OCA -BLK,"VV V9 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,S1,No,GLS,"OCA , BLK",VV-S1-GLS-OCA -BLK,VV-S1-GLS-OCA -BLK,"VV S1 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V11PRO,No,GLS,"OCA , BLK",VV-V11PRO-GLS-OCA -BLK,VV-V11PRO-GLS-OCA -BLK,"VV V11PRO - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y15(19),No,GLS,"OCA , BLK",VV-Y15(19)-GLS-OCA -BLK,VV-Y15(19)-GLS-OCA -BLK,"VV Y15(19) - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,5,5,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V11,No,GLS,"OCA , BLK",VV-V11-GLS-OCA -BLK,VV-V11-GLS-OCA -BLK,"VV V11 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V7PLUS,No,GLS,"OCA , BLK",VV-V7PLUS-GLS-OCA -BLK,VV-V7PLUS-GLS-OCA -BLK,"VV V7PLUS - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V7,No,GLS,"OCA , BLK",VV-V7-GLS-OCA -BLK,VV-V7-GLS-OCA -BLK,"VV V7 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y11,No,GLS,"BLK , OCA",VV-Y11-GLS-BLK -OCA,VV-Y11-GLS-BLK -OCA,"VV Y11 - NO GLS (BLK , OCA)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V17PRO,No,GLS,"OCA , BLK",VV-V17ORO-GLS-OCA -BLK,VV-V17PRO-GLS-OCA -BLK,"VV V17PRO - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V20,No,GLS,"OCA , BLK",VV-V20-GLS-OCA -BLK,VV-V20-GLS-OCA -BLK,"VV V20 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V15,No,GLS,"OCA , BLK",VV-V15-GLS-OCA -BLK,VV-V15-GLS-OCA -BLK,"VV V15 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V15PRO,No,GLS,"OCA , BLK",VV-V15PRO-GLS-OCA -BLK,VV-V15PRO-GLS-OCA -BLK,"VV V15PRO - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y81,Y83/Y85,GLS,"OCA , BLK",VV-Y81-GLS-OCA -BLK,VV-Y81-GLS-OCA -BLK,"VV Y81 - Y83/Y85 GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,5,5,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,S1PRO,No,GLS,"OCA , BLK",VV-S1PRO-GLS-OCA -BLK,VV-S1PRO-GLS-OCA -BLK,"VV S1PRO - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,15000,14000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y71,No,GLS,"OCA , BLK",VV-Y71-GLS-OCA -BLK,VV-Y71-GLS-OCA -BLK,"VV Y71 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,4,4,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y22S,No,GLS,"OCA , BLK",VV-Y22S-GLS-OCA -BLK,VV-Y22S-GLS-OCA -BLK,"VV Y22S - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y91,No,GLS,,VV-Y91-GLS,VV-Y91-GLS,VV Y91 - NO GLS,OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y27,No,GLS,"OCA , BLK",VV-Y27-GLS-OCA -BLK,VV-Y27-GLS-OCA -BLK,"VV Y27 - NO GLS (OCA , BLK)",OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y19,No,GLS,"OCA , BLK",VV-Y19-GLS,VV-Y19-GLS,VV Y19 - NO GLS,OCA+GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y31(20),No,GLS,"OCA , BLK",VV-Y31(20)-GLS-OCA -BLK,VV-Y31(20)-GLS-OCA -BLK,"VV Y31(20) - NO GLS (OCA , BLK)",GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y20,No,GLS,"OCA , BLK",VV-Y20-GLS-OCA -BLK,VV-Y20-GLS-OCA -BLK,"VV Y20 - NO GLS (OCA , BLK)",GLASS,Vivo,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y71,No,GLS,"AAA , WHT",VV-Y71-GLS-AAA -WHT,VV-Y71-GLS-AAA -WHT,"VV Y71 - NO GLS (AAA , WHT)",GLASS,Vivo,,,5000,14,14,5000,8000,7000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y91,Y93/95,GLS,"AAA , BLK",VV-Y91-GLS-AAA -BLK,VV-Y91-GLS-AAA -BLK,"VV Y91 - Y93/95 GLS (AAA , BLK)",GLASS,Vivo,,,5000,3,3,5000,8000,7000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y3,Y11/Y12,GLS,"AAA , BLK",VV-Y3-GLS-AAA -BLK,VV-Y3-GLS-AAA -BLK,"VV Y3 - Y11/Y12 GLS (AAA , BLK)",GLASS,Vivo,,,5000,2,2,5000,8000,7000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y81,No,GLS,"AAA , BLK",VV-Y81-GLS-AAA -BLK,VV-Y81-GLS-AAA -BLK,"VV Y81 - NO GLS (AAA , BLK)",GLASS,Vivo,,,5000,5,5,5000,8000,7000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y9(19),No,GLS,"OCA , BLK",HW-Y9(19)-GLS-OCA -BLK,HW-Y9(19)-GLS-OCA -BLK,"HW Y9(19) - NO GLS (OCA , BLK)",OCA+GLASS,HUAWEI,,,7000,4,4,7000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,UW,A69,No,CHS,"MC , WHT",UW-A69-CHS-MC -WHT,UW-A69-CHS-MC -WHT,"UW A69 - NO CHS (MC , WHT)",Charger set,U-Winn,,,13500,,4,15500,20000,20000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-A69-CHS-MC -WHT.Images.020812.jpg,🛒 အရောင်းပါး
Spare Part,HW,NOVA5I,Nova7i/P40Lite,GLS,"OCA , BLK",HW-NOVA5I-GLS-OCA -BLK,HW-NOVA5I-GLS-OCA -BLK,"HW NOVA5I - NOVA7I/P40LITE GLS (OCA , BLK)",GLASS,HUAWEI,,,7000,3,4,16250,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y6P(20),No,GLS,"BLK , OCA",HW-Y6P(20)-GLS-AAA -BLK,HW-Y6P(20)-GLS-AAA -BLK,"HW Y6P(20) - NO GLS (AAA , BLK)",GLASS,HUAWEI,,,5000,3,3,0,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y7P,No,GLS,"BLK , OCA",HW-Y7P-GLS-BLK -OCA,HW-Y7P-GLS-BLK -OCA,"HW Y7P - NO GLS (BLK , OCA)",GLASS,HUAWEI,,,7000,2,2,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y7A,No,GLS,"OCA , BLK",HW-Y7A-GLS-OCA -BLK,HW-Y7A-GLS-OCA -BLK,"HW Y7A - NO GLS (OCA , BLK)",OCA+GLASS,HUAWEI,,,7000,3,3,7000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A10,No,GLS,"OCA , BLK",SS-A10-GLS-OCA -BLK,SS-A10-GLS-OCA -BLK,"SS A10 - NO GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A10S,No,GLS,"OCA , BLK",SS-A10S-GLS-OCA -BLK,SS-A10S-GLS-OCA -BLK,"SS A10S - NO GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,90w,No,CHS,"TC , WHT",RM-90w-CHS-TC -WHT,RM-90w-CHS-TC -WHT,"RM 90W - NO CHS (TC , WHT)",Charger set,Xiaomi,,,15500,,5,15500,30000,29000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/RM-90w-CHS-TC -WHT.Images.023909.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,ST,L47,No,CB,3IN1,ST-L47-CB-3IN1,ST-L47-CB-3IN1,ST L47 - NO CB (3IN1),Cable,U-Winn,,,5200,,5,5800,10000,9000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/ST-L47-CB-3IN1.Images.023918.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,UW,L009,No,CB,"IP , WHT",UW-L009-CB-IP -WHT,UW-L009-CB-IP -WHT,"UW L009 - NO CB (IP , WHT)",Cable,U-Winn,,,1400,,4,1600,5500,6000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L009-CB-IP -WHT.Images.023927.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,UW,L603T,No,CB,"TC , WHT",UW-L603T-CB-TC -WHT,UW-L603T-CB-TC -WHT,"UW L603T - NO CB (TC , WHT)",Cable,U-Winn,,,1400,,5,2500,5500,5000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L603T-CB-TC -WHT.Images.023938.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,UW,L201T,No,CB,"TC , BLK",UW-L201T-CB-TC -BLK,UW-L201T-CB-TC -BLK,"UW L201T - NO CB (TC , BLK)",Cable,U-Winn,,,1900,,5,2400,5500,5000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L201T-CB-TC -BLK.Images.023946.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,UW,L601,No,CB,"IP , WHT",UW-L601-CB-IP -WHT,UW-L601-CB-IP -WHT,"UW L601 - NO CB (IP , WHT)",Cable,U-Winn,,,6700,,2,7800,11500,12000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L601-CB-IP -WHT.Images.023955.jpg,🛒 အရောင်းပါး
Accessories,UW,L601,No,CB,"MC , WHT",UW-L601-CB-MC -WHT,UW-L601-CB-MC -WHT,"UW L601 - NO CB (MC , WHT)",Cable,U-Winn,,,6800,,5,6800,9500,10000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L601-CB-MC -WHT.Images.024004.jpg,🆕 အသစ်/မရောင်းရသေး
,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,UW,L205,No,CB,"IP , BLK",UW-L205-CB-IP -BLK,UW-L205-CB-IP -BLK,"UW L205 - NO CB (IP , BLK)",Cable,U-Winn,,,6500,,2,6500,10000,11000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-L205-CB-IP -BLK.Images.024022.jpg,🛒 အရောင်းပါး
Accessories,UW,A10,No,CHS,"TC , WHT",UW-A10-CHS-TC -WHT,UW-A10-CHS-TC -WHT,"UW A10 - NO CHS (TC , WHT)",Charger set,U-Winn,,,7500,,5,7500,14000,11000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/UW-A10-CHS-TC -WHT.Images.024031.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A02S,A03S,GLS,"OCA , BLK",SS-A02S-GLS-OCA -BLK,SS-A02S-GLS-OCA -BLK,"SS A02S - A03S GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,13000,12000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A30S,No,GLS,"OCA , BLK",SS-A30S-GLS-OCA -BLK,SS-A30S-GLS-OCA -BLK,"SS A30S - NO GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,15000,14000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A21S,No,GLS,"OCA , BLK",SS-A21S-GLS-OCA -BLK,SS-A21S-GLS-OCA -BLK,"SS A21S - NO GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,15000,14000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A30,No,GLS,"OCA , BLK",SS-A30-GLS-OCA -BLK,SS-A30-GLS-OCA -BLK,"SS A30 - NO GLS (OCA , BLK)",OCA+GLASS,SAMSUNG,,,7000,1,1,7000,8050,7700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A3S,A5,GLS,BLK,SS-A3S-GLS-BLK,SS-A3S-GLS-BLK,SS A3S - A5 GLS (BLK),GLASS,SAMSUNG,,,5000,1,1,0,7000,6000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,F11,No,GLS,"OCA , BLK",OP-F11-GLS-OCA -BLK,OP-F11-GLS-OCA -BLK,"OP F11 - NO GLS (OCA , BLK)",OCA+GLASS,OPPO,,,7000,2,2,7000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,F9,No,GLS,"OCA , BLK",OP-F9-GLS-OCA -BLK,OP-F9-GLS-OCA -BLK,"OP F9 - NO GLS (OCA , BLK)",OCA+GLASS,OPPO,,,7000,3,3,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,A5S,A7/A12,GLS,"OCA , BLK",OP-A5S-GLS-OCA -BLK,OP-A5S-GLS-OCA -BLK,"OP A5S - A7/A12 GLS (OCA , BLK)",OCA+GLASS,OPPO,,,7000,5,5,7000,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,A1K,REALMEC2,GLS,"OCA , BLK",OP-A1K-GLS-OCA -BLK,OP-A1K-GLS-OCA -BLK,"OP A1K - REALMEC2 GLS (OCA , BLK)",OCA+GLASS,OPPO,,,5000,3,3,5000,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,C21Y,REALMEC25Y,GLS,"OCA , BLK",OP-C21Y-GLS-OCA -BLK,OP-C21Y-GLS-OCA -BLK,"OP C21Y - REALMEC25Y GLS (OCA , BLK)",OCA+GLASS,OPPO,,,7000,3,3,0,12000,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,SPARK6GO,No,GLS,"OCA , BLK",TN-SPARK6GO-GLS-OCA -BLK,TN-SPARK6GO-GLS-OCA -BLK,"TN SPARK6GO - NO GLS (OCA , BLK)",OCA+GLASS,TECNO,,,5000,1,1,0,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN4A,Note7,BT,ORG,RM-BN4A-BT-ORG,RM-BN4A-BT-ORG,RM BN4A - NOTE7 BT (ORG),Battery,REDMI,,,19500,,4,19500,25000,24000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/RM-BN4A-BT-ORG.Images.031848.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN37,6/6a,BT,ORG,RM-BN37-BT-ORG,RM-BN37-BT-ORG,RM BN37 - 6/6A BT (ORG),Battery,REDMI,,,18000,,7,18308,24000,23000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/RM-BN37-BT-ORG.Images.031857.jpg,🛒 အရောင်းပါး
Spare Part,RM,BN51,8/8a,BT,ORG,RM-BN51-BT-ORG,RM-BN51-BT-ORG,RM BN51 - 8/8A BT (ORG),Battery,REDMI,,,21000,,5,20808,27000,26000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/RM-BN51-BT-ORG.Images.031906.jpg,✅ ပုံမှန်
Spare Part,RM,BN46,Note8,BT,ORG,RM-BN46-BT-ORG,RM-BN46-BT-ORG,RM BN46 - NOTE8 BT (ORG),Battery,REDMI,,,21000,,1,21000,25000,24000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),Products_Images/RM-BN46-BT-ORG.Images.031915.jpg,🆕 အသစ်/မရောင်းရသေး
